7.574645507373529707e-01
9.080845914603176139e-01
6.144310833836786889e-01
1.041885224006055877e+00
1.323975737837008726e+00
7.704065415792624716e-01
2.783494577286273475e-01
9.399474231475568597e-01
1.130253787620025374e+00
5.576277662419010239e-01
7.360435036577565038e-01
4.939642738298210545e-01
5.405923030145276531e-01
1.134745020143145711e+00
5.410104165347764393e-01
5.342534478869583880e-01
7.221934448778977167e-01
7.656899461104460514e-01
9.073647125576526085e-01
1.517462461682467012e+00
3.345236996999536028e-01
1.017664829596760079e+00
4.664615447902408785e-01
1.147671902092060936e+00
7.092899681403491696e-01
7.505345302595324286e-01
6.522333646750619884e-01
1.319571736941125284e+00
4.148250506070593202e-01
1.165439413779074007e+00
3.813316222200078820e-01
5.237858826153878322e-01
7.768823304918712758e-01
5.918568466481053392e-01
2.065639338117944146e-01
5.666280648017528732e-01
4.677834099178799221e-01
8.156501666260094208e-01
1.031095762756075285e+00
9.284146935335548800e-01
5.567363028072547237e-01
1.326222996733731119e+00
5.573174522316887147e-01
5.011166568092813023e-01
8.002921982871397111e-01
1.692568143009351100e+00
6.475819761202286085e-01
7.925994714597945912e-01
9.373306895601878352e-01
9.610323981290564976e-01
8.442119487160814062e-01
9.220200858181123449e-01
9.343101543198738534e-01
6.496652969859667559e-01
5.659865283494609489e-01
7.924153500759848479e-01
3.645536959537707955e-01
9.452797967787499589e-01
5.611337411112911067e-01
1.019259307935360459e+00
5.543815507882606797e-01
6.574872333522130408e-01
1.057558901887218017e+00
9.036577754591272882e-01
5.454244021195872039e-01
1.535121726825378063e+00
6.105443177578226965e-01
8.916789808864081790e-01
7.667718004390206010e-01
8.213560794638626872e-01
7.701759768422410390e-01
8.532314425204302610e-01
2.690804465309158289e+00
8.207319698810379149e-01
7.568408278463282235e-01
8.518388335468857209e-01
5.962272509850923274e-01
5.672412842769966046e-01
6.012781508962008470e-01
6.120328868991971039e-01
1.009450713074827588e+00
6.077373499799656464e-01
1.515269375354965975e+00
1.069063369747946357e+00
6.166312234893116528e-01
6.348290428640338545e-01
1.462513949312349792e+00
5.005392845020922854e-01
6.322595070324944500e-01
